taxon_id	nb_protein	has_annotated_poly	nb_polyprotein	has_peptide	nb_peptides	taxonomy
1797140	95	False	0	FALSE	0	Viruses;dsDNA viruses, no RNA stage;Bicaudaviridae;unclassified Bicaudaviridae
315953	72	False	0	FALSE	0	Viruses;dsDNA viruses, no RNA stage;Bicaudaviridae;Bicaudavirus
762660	255	False	0	FALSE	0	Viruses;dsDNA viruses, no RNA stage;Caudovirales;Myoviridae;Tevenvirinae;T4virus
760732	241	False	0	FALSE	0	Viruses;dsDNA viruses, no RNA stage;Caudovirales;Myoviridae;Tevenvirinae;T4virus
760939	253	False	0	FALSE	0	Viruses;dsDNA viruses, no RNA stage;Caudovirales;Myoviridae;Tevenvirinae;T4virus
154784	4	False	0	FALSE	0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Leviviridae;Levivirus
1221835	62	False	0	FALSE	0	Viruses;dsDNA viruses, no RNA stage;Caudovirales;Podoviridae
1458669	57	False	0	FALSE	0	Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae
1406779	45	False	0	FALSE	0	Viruses;dsDNA viruses, no RNA stage;Caudovirales;Podoviridae;Autographivirinae;unclassified phiKMV-like phages
1229760	82	False	0	FALSE	0	Viruses;dsDNA viruses, no RNA stage;Caudovirales;Myoviridae
1406780	95	False	0	FALSE	0	Viruses;dsDNA viruses, no RNA stage;Caudovirales;Podoviridae;N4virus;unclassified N4likevirus
1481186	156	False	0	FALSE	0	Viruses;dsDNA viruses, no RNA stage;Caudovirales;Myoviridae
1481187	53	False	0	FALSE	0	Viruses;dsDNA viruses, no RNA stage;Caudovirales;Podoviridae
1628720	85	False	0	FALSE	0	Viruses;dsDNA viruses, no RNA stage;Caudovirales;Myoviridae
1560342	162	False	0	FALSE	0	Viruses;dsDNA viruses, no RNA stage;Caudovirales;Myoviridae
1049283	256	False	0	FALSE	0	Viruses;dsDNA viruses, no RNA stage;Caudovirales;Myoviridae;Tevenvirinae;T4virus
101764	6	False	0	FALSE	0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tymovirales;Betaflexiviridae;Quinvirinae;Carlavirus
1112770	5	False	0	FALSE	0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tymovirales;Betaflexiviridae;Trivirinae;Vitivirus
1331744	6	False	0	FALSE	0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tymovirales;Alphaflexiviridae;Potexvirus;unclassified Potexvirus
279303	76	False	0	FALSE	0	Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae
92444	2	False	0	FALSE	0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Dicistroviridae;Aparavirus
340187	2	False	0	FALSE	0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage
57579	2	False	0	FALSE	0	Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Dependoparvovirus
10804	9	False	0	FALSE	0	Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Dependoparvovirus
46350	2	False	0	FALSE	0	Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Dependoparvovirus
202812	2	False	0	FALSE	0	Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Dependoparvovirus
202813	2	False	0	FALSE	0	Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Dependoparvovirus
85106	2	False	0	FALSE	0	Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Dependoparvovirus
256548	2	False	0	FALSE	0	Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Dependoparvovirus
82300	2	False	0	FALSE	0	Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Dependoparvovirus
224399	125	False	0	FALSE	0	Viruses;dsDNA viruses, no RNA stage;Baculoviridae;Alphabaculovirus
170617	119	False	0	FALSE	0	Viruses;dsDNA viruses, no RNA stage;Baculoviridae;Betabaculovirus
542343	121	False	0	FALSE	0	Viruses;dsDNA viruses, no RNA stage;Baculoviridae;Alphabaculovirus;unclassified Alphabaculovirus
390845	2	True	2	TRUE	22	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Flaviviridae;Flavivirus
341721	9	False	0	FALSE	0	Viruses;dsRNA viruses;Reoviridae;Spinareovirinae;Dinovernavirus
1204516	427	False	0	FALSE	0	Viruses;dsDNA viruses, no RNA stage;Caudovirales;Myoviridae;Tevenvirinae;T4virus
1505227	86	False	0	FALSE	0	Viruses;dsDNA viruses, no RNA stage;Caudovirales;Myoviridae
879630	343	False	0	FALSE	0	Viruses;dsDNA viruses, no RNA stage;Caudovirales;Myoviridae;Tevenvirinae;T4virus
1141132	51	False	0	FALSE	0	Viruses;dsDNA viruses, no RNA stage;Caudovirales;Podoviridae;Autographivirinae;unassigned Autographivirinae
926067	330	False	0	FALSE	0	Viruses;dsDNA viruses, no RNA stage;Caudovirales;Myoviridae;Tevenvirinae;T4virus
1127514	83	False	0	FALSE	0	Viruses;dsDNA viruses, no RNA stage;Caudovirales;Myoviridae
1032474	21	False	0	FALSE	0	Viruses;dsDNA viruses, no RNA stage;Guttaviridae;Betaguttavirus
1032473	53	False	0	FALSE	0	Viruses;unclassified archaeal viruses
2003501	1	True	1	TRUE	12	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Picornaviridae;Mischivirus
10817	0	False	0	FALSE	0	Viruses;ssDNA viruses;Geminiviridae;Begomovirus
12480	5	False	0	FALSE	0	Viruses;dsDNA viruses, no RNA stage;Polyomaviridae;unclassified Polyomaviridae
338079	5	False	0	FALSE	0	Viruses;Retro-transcribing viruses;Retroviridae;Spumaretrovirinae;Spumavirus
40050	11	False	0	FALSE	0	Viruses;dsRNA viruses;Reoviridae;Sedoreovirinae;Orbivirus
185218	5	False	0	FALSE	0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tymovirales;Betaflexiviridae;unassigned Betaflexiviridae
10497	152	False	0	TRUE	14	Viruses;dsDNA viruses, no RNA stage;Asfarviridae;Asfivirus
944995	1	False	0	FALSE	0	Viruses;Satellites;Satellite Nucleic Acids;Single stranded DNA satellites;Alphasatellites;Begomovirus-associated alphasatellites;unclassified Begomovirus-associated alphasatellites
1705092	1	False	0	FALSE	0	Viruses;Satellites;Satellite Nucleic Acids;Single stranded DNA satellites;Alphasatellites;Begomovirus-associated alphasatellites;unclassified Begomovirus-associated alphasatellites
1260769	1	False	0	FALSE	0	Viruses;Satellites;Satellite Nucleic Acids;Single stranded DNA satellites;Alphasatellites;Begomovirus-associated alphasatellites;unclassified Begomovirus-associated alphasatellites
188333	6	False	0	FALSE	0	Viruses;ssDNA viruses;Geminiviridae;Begomovirus
1386090	5	False	0	FALSE	0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Bromoviridae;Ilarvirus;unclassified Ilarvirus
1175505	1	False	0	FALSE	0	Viruses;Satellites;Tolecusatellitidae;Betasatellite
912035	1	False	0	FALSE	0	Viruses;Satellites;Tolecusatellitidae;Betasatellite
743035	3	False	0	FALSE	0	Viruses;Satellites;Satellite Nucleic Acids;Single stranded DNA satellites;Alphasatellites;Begomovirus-associated alphasatellites;unclassified Begomovirus-associated alphasatellites
635076	1	False	0	FALSE	0	Viruses;Satellites;Tolecusatellitidae;Betasatellite
912033	6	False	0	FALSE	0	Viruses;ssDNA viruses;Geminiviridae;Begomovirus
298650	6	False	0	FALSE	0	Viruses;ssDNA viruses;Geminiviridae;Begomovirus
169687	1	False	0	FALSE	0	Viruses;Satellites;Tolecusatellitidae;Betasatellite
185750	1	False	0	FALSE	0	Viruses;Satellites;Tolecusatellitidae;Betasatellite
1454227	1	False	0	FALSE	0	Viruses;Satellites;Satellite Nucleic Acids;Single stranded DNA satellites;Alphasatellites;Begomovirus-associated alphasatellites;unclassified Begomovirus-associated alphasatellites
329288	1	False	0	FALSE	0	Viruses;Satellites;Tolecusatellitidae;Betasatellite
222078	6	False	0	FALSE	0	Viruses;ssDNA viruses;Geminiviridae;Begomovirus;unclassified Begomovirus
1329380	6	False	0	FALSE	0	Viruses;ssDNA viruses;Geminiviridae;Begomovirus;unclassified Begomovirus
437063	6	False	0	FALSE	0	Viruses;ssDNA viruses;Geminiviridae;Begomovirus
915293	1	False	0	FALSE	0	Viruses;Satellites;Satellite Nucleic Acids;Single stranded DNA satellites;Alphasatellites;Begomovirus-associated alphasatellites
222079	6	False	0	FALSE	0	Viruses;ssDNA viruses;Geminiviridae;Begomovirus
222441	6	False	0	FALSE	0	Viruses;ssDNA viruses;Geminiviridae;Begomovirus;unclassified Begomovirus
44560	7	False	0	FALSE	0	Viruses;ssDNA viruses;Geminiviridae;Begomovirus
44560	6	False	0	FALSE	0	Viruses;ssDNA viruses;Geminiviridae;Begomovirus
1161931	127	False	0	FALSE	0	Viruses;dsDNA viruses, no RNA stage;Caudovirales;Myoviridae
41763	2	True	1	TRUE	10	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Potyviridae;Rymovirus
208013	163	False	0	FALSE	0	Viruses;dsDNA viruses, no RNA stage;Baculoviridae;Alphabaculovirus
10464	132	False	0	FALSE	0	Viruses;dsDNA viruses, no RNA stage;Baculoviridae;Betabaculovirus
1580580	150	False	0	FALSE	0	Viruses;dsDNA viruses, no RNA stage;Baculoviridae;Alphabaculovirus
1006583	4	False	0	FALSE	0	Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales;Phenuiviridae;Phlebovirus;unclassified Phlebovirus
1313215	1	True	1	TRUE	10	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Picornaviridae;Kobuvirus
569195	1	True	1	TRUE	11	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Picornaviridae;Kobuvirus
1136133	1	False	0	FALSE	0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Picornaviridae;Kobuvirus
1156769	1	False	0	FALSE	0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Picornaviridae;Kobuvirus
1692242	2	False	0	FALSE	0	Viruses;ssDNA viruses;Circoviridae;unclassified Circoviridae
1223562	4	False	0	FALSE	0	Viruses;ssRNA viruses;ssRNA negative-strand viruses;Arenaviridae;Reptarenavirus
1303019	4	False	0	FALSE	0	Viruses;ssRNA viruses;ssRNA negative-strand viruses;Arenaviridae;Reptarenavirus
1382279	4	False	0	FALSE	0	Viruses;ssRNA viruses;ssRNA negative-strand viruses;Arenaviridae;Reptarenavirus
1223561	4	False	0	FALSE	0	Viruses;ssRNA viruses;ssRNA negative-strand viruses;Arenaviridae;Reptarenavirus
1306546	7	False	0	FALSE	0	Viruses;ssDNA viruses;Geminiviridae;Capulavirus
12321	4	False	0	FALSE	0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Bromoviridae;Alfamovirus
515575	2	True	1	TRUE	10	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Potyviridae;Potyvirus
452758	6	False	0	FALSE	0	Viruses;ssDNA viruses;Geminiviridae;Begomovirus;unclassified Begomovirus
1317107	6	False	0	FALSE	0	Viruses;ssDNA viruses;Geminiviridae;Begomovirus;unclassified Begomovirus
317027	5	False	0	FALSE	0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tymovirales;Alphaflexiviridae;Potexvirus
144752	4	False	0	FALSE	0	Viruses;ssRNA viruses;ssRNA negative-strand viruses;Arenaviridae;Mammarenavirus
11135	9	False	0	FALSE	0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Coronaviridae;Coronavirinae;Alphacoronavirus
1766554	9	False	0	FALSE	0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Coronaviridae;Coronavirinae;Alphacoronavirus
1041929	7	False	0	FALSE	0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Mesoniviridae;Alphamesonivirus
325676	6	False	0	FALSE	0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Mesoniviridae;Alphamesonivirus
333763	6	False	0	FALSE	0	Viruses;dsDNA viruses, no RNA stage;Papillomaviridae;Alphapapillomavirus
10600	9	False	0	FALSE	0	Viruses;dsDNA viruses, no RNA stage;Papillomaviridae;Alphapapillomavirus
333764	6	False	0	FALSE	0	Viruses;dsDNA viruses, no RNA stage;Papillomaviridae;Alphapapillomavirus
10570	8	False	0	FALSE	0	Viruses;dsDNA viruses, no RNA stage;Papillomaviridae;Alphapapillomavirus
1671798	7	False	0	FALSE	0	Viruses;dsDNA viruses, no RNA stage;Papillomaviridae;Alphapapillomavirus
333769	7	False	0	FALSE	0	Viruses;dsDNA viruses, no RNA stage;Papillomaviridae;Alphapapillomavirus
333759	7	False	0	FALSE	0	Viruses;dsDNA viruses, no RNA stage;Papillomaviridae;Alphapapillomavirus
333767	7	False	0	FALSE	0	Viruses;dsDNA viruses, no RNA stage;Papillomaviridae;Alphapapillomavirus
337043	7	False	0	FALSE	0	Viruses;dsDNA viruses, no RNA stage;Papillomaviridae;Alphapapillomavirus
333762	6	False	0	FALSE	0	Viruses;dsDNA viruses, no RNA stage;Papillomaviridae;Alphapapillomavirus
333765	7	False	0	FALSE	0	Viruses;dsDNA viruses, no RNA stage;Papillomaviridae;Alphapapillomavirus
337042	8	False	0	FALSE	0	Viruses;dsDNA viruses, no RNA stage;Papillomaviridae;Alphapapillomavirus
10620	6	False	0	FALSE	0	Viruses;dsDNA viruses, no RNA stage;Papillomaviridae;Alphapapillomavirus
333760	9	False	0	FALSE	0	Viruses;dsDNA viruses, no RNA stage;Papillomaviridae;Alphapapillomavirus
85454	5	False	0	FALSE	0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tymovirales;Alphaflexiviridae;Potexvirus
447606	1	False	0	FALSE	0	Viruses;Satellites;Tolecusatellitidae;Betasatellite
337826	6	False	0	FALSE	0	Viruses;ssDNA viruses;Geminiviridae;Begomovirus
483537	4	False	0	FALSE	0	Viruses;dsRNA viruses
1826822	1	False	0	FALSE	0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Narnaviridae;Mitovirus;unclassified Mitovirus
1766767	3	False	0	FALSE	0	Viruses;unclassified viruses
1532031	2	False	0	FALSE	0	Viruses;dsRNA viruses
1300004	120	False	0	FALSE	0	Viruses;dsDNA viruses, no RNA stage;Caudovirales;Podoviridae
284687	4	False	0	FALSE	0	Viruses;dsRNA viruses;Chrysoviridae;Chrysovirus
1195163	4	False	0	FALSE	0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Bromoviridae;Anulavirus;unclassified Anulavirus
265294	95	False	0	FALSE	0	Viruses;dsDNA viruses, no RNA stage;Iridoviridae;Alphairidovirinae;Ranavirus
1177630	6	False	0	FALSE	0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tymovirales;Betaflexiviridae;Quinvirinae;Carlavirus
134632	4	False	0	FALSE	0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Bromoviridae;Ilarvirus
1357732	38	False	0	FALSE	0	Viruses;dsDNA viruses, no RNA stage;Caudovirales;Podoviridae
312275	3	False	0	FALSE	0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tymovirales;Tymoviridae;Tymovirus
1542745	2	False	0	FALSE	0	Viruses;unclassified viruses
73819	3	False	0	FALSE	0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tymovirales;Tymoviridae;Tymovirus
1296569	3	False	0	FALSE	0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tymovirales;Tymoviridae;Tymovirus
1476485	1	False	0	FALSE	0	Viruses;Satellites;Tolecusatellitidae;Betasatellite
1738045	5	False	0	FALSE	0	Viruses;ssDNA viruses;Geminiviridae;Begomovirus;unclassified Begomovirus
352882	5	False	0	FALSE	0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tombusviridae;Alphacarmovirus
1420600	2	False	0	FALSE	0	Viruses;ssDNA viruses;Circoviridae;Circovirus;unclassified Circovirus
150286	134	False	0	FALSE	0	Viruses;dsDNA viruses, no RNA stage;Herpesvirales;Alloherpesviridae;Cyprinivirus
62099	263	False	0	FALSE	0	Viruses;dsDNA viruses, no RNA stage;Poxviridae;Entomopoxvirinae;Alphaentomopoxvirus
1769780	2	False	0	FALSE	0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Dicistroviridae;Cripavirus;unclassified Cripavirus
1465751	131	False	0	FALSE	0	Viruses;dsDNA viruses, no RNA stage;Iridoviridae;unclassified Iridoviridae
1398939	5	False	0	FALSE	0	Viruses;unclassified viruses
38251	4	False	0	FALSE	0	Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Dependoparvovirus
37325	4	False	0	FALSE	0	Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Dependoparvovirus
1648481	2	False	0	FALSE	0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;environmental samples
1648482	2	False	0	FALSE	0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;environmental samples
1648483	1	False	0	FALSE	0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;environmental samples
1648484	2	False	0	FALSE	0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;environmental samples
1460071	1	False	0	FALSE	0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Iflaviridae;Iflavirus
161494	147	False	0	FALSE	0	Viruses;dsDNA viruses, no RNA stage;Baculoviridae;Alphabaculovirus
31507	158	False	0	FALSE	0	Viruses;dsDNA viruses, no RNA stage;Baculoviridae;Alphabaculovirus;unclassified Alphabaculovirus
209529	2	False	0	FALSE	0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Dicistroviridae;Cripavirus
1897732	3	False	0	FALSE	0	Viruses;unclassified viruses
1100043	241	False	0	FALSE	0	Viruses;dsDNA viruses, no RNA stage;unclassified dsDNA viruses
168135	2	True	1	TRUE	10	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Potyviridae;Potyvirus
307461	117	False	0	FALSE	0	Viruses;dsDNA viruses, no RNA stage;Baculoviridae;Alphabaculovirus;unclassified Alphabaculovirus
1036963	7	False	0	FALSE	0	Viruses;dsDNA viruses, no RNA stage;Papillomaviridae;Pipapillomavirus;unclassified Pipapillomavirus
64280	1	True	1	TRUE	13	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Flaviviridae;Flavivirus;Rio Bravo virus group
12175	3	False	0	FALSE	0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tymovirales;Betaflexiviridae;Trivirinae;Trichovirus
1633752	6	False	0	FALSE	0	Viruses;ssDNA viruses;Geminiviridae;unclassified Geminiviridae
1211388	5	False	0	FALSE	0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tymovirales;Betaflexiviridae;Quinvirinae;Foveavirus;unclassified Foveavirus
101688	2	True	1	TRUE	9	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Cheravirus
12319	4	False	0	FALSE	0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Bromoviridae;Ilarvirus
28347	2	False	0	FALSE	0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tymovirales;Betaflexiviridae;Trivirinae;Capillovirus
35350	5	False	0	FALSE	0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tymovirales;Betaflexiviridae;Quinvirinae;Foveavirus
75387	5	False	0	FALSE	0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tymovirales;Betaflexiviridae;Quinvirinae;Foveavirus
307677	3	False	0	FALSE	0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tymovirales;Betaflexiviridae;Trivirinae;Trichovirus
1343920	4	False	0	FALSE	0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tymovirales;Betaflexiviridae;Trivirinae;Prunevirus
471728	1	True	1	TRUE	11	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Picornaviridae;Aquamavirus
173082	9	False	0	FALSE	0	Viruses;dsRNA viruses;Reoviridae;Spinareovirinae;Aquareovirus
185782	12	False	0	FALSE	0	Viruses;dsRNA viruses;Reoviridae;Spinareovirinae;Aquareovirus
465447	12	False	0	FALSE	0	Viruses;dsRNA viruses;Reoviridae;Spinareovirinae;Aquareovirus
12271	2	True	1	TRUE	8	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Comovirinae;Nepovirus
190809	1	False	0	FALSE	0	Viruses;Satellites;Satellite Nucleic Acids;Single stranded RNA satellites;Large single stranded RNA satellites
196399	0	False	0	FALSE	0	Viruses;Satellites;Satellite Nucleic Acids;Single stranded RNA satellites;Circular single stranded RNA satellites
857288	0	False	0	FALSE	0	Viruses;Satellites;Satellite Nucleic Acids;Single stranded RNA satellites;Circular single stranded RNA satellites
416419	70	False	0	FALSE	0	Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae
1654603	11	False	0	FALSE	0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Closteroviridae;Velarivirus;unclassified Velarivirus
556524	2	False	0	FALSE	0	Viruses;dsRNA viruses;Totiviridae
64303	1	True	1	TRUE	14	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Flaviviridae;Flavivirus
1457322	4	False	0	FALSE	0	Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales;Phenuiviridae;Phlebovirus;unclassified Phlebovirus
405558	1	False	0	FALSE	0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Potyviridae;Potyvirus
257463	2	False	0	FALSE	0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Cheravirus
1692243	1	False	0	FALSE	0	Viruses;ssDNA viruses;Circoviridae;unclassified Circoviridae
1133751	5	True	2	TRUE	2	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Sobemovirus;unclassified Sobemovirus
1414742	68	False	0	FALSE	0	Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae
1131485	2	False	0	FALSE	0	Viruses;ssDNA viruses;Parvoviridae;Parvovirinae
46076	1	False	0	FALSE	0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Potyviridae;Macluravirus;unclassified Macluravirus
12142	5	False	0	FALSE	0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tombusviridae;Tombusvirus
904698	4	False	0	FALSE	0	Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales;Phenuiviridae;Phlebovirus;unclassified Phlebovirus
1027880	3	False	0	FALSE	0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tymovirales;Tymoviridae;Tymovirus;unclassified Tymovirus
351427	5	False	0	FALSE	0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tymovirales;Betaflexiviridae;Quinvirinae;Foveavirus
351426	5	False	0	FALSE	0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tymovirales;Betaflexiviridae;Quinvirinae;Foveavirus;unclassified Foveavirus
351428	5	False	0	FALSE	0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tymovirales;Betaflexiviridae;Quinvirinae;Foveavirus;unclassified Foveavirus
443746	1	False	0	FALSE	0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Potyviridae;Potyvirus
39681	5	False	0	FALSE	0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Bromoviridae;Ilarvirus
445435	5	False	0	FALSE	0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tymovirales;Alphaflexiviridae;Potexvirus
