taxon_id	peptide_id	feature_type	strand	len	nb_proteins_annotated_by_pep	protein_ids	polyprotein_outline	nb_protein_annotated_by_pep	cover_by_domain	overlapped_by_domain	length_covered_by_fully_included_domains	length_covered_by_all_domains	First_node	taxonomy
41763	YP_054394.1	mat_peptide	1	1059	1	YP_025106.1	True	1	False	True	0	341	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Potyviridae', 'Rymovirus']
41763	YP_054401.1	mat_peptide	1	1002	1	YP_025106.1	True	1	True	False	233	233	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Potyviridae', 'Rymovirus']
41763	YP_054400.1	mat_peptide	1	1551	1	YP_025106.1	True	1	True	False	585	585	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Potyviridae', 'Rymovirus']
41763	YP_054396.1	mat_peptide	1	1911	1	YP_025106.1	True	1	True	True	446	655	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Potyviridae', 'Rymovirus']
41763	YP_054398.1	mat_peptide	1	579	1	YP_025106.1	True	1	False	True	0	2	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Potyviridae', 'Rymovirus']
41763	YP_054399.1	mat_peptide	1	726	1	YP_025106.1	True	1	True	True	219	451	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Potyviridae', 'Rymovirus']
41763	YP_054397.1	mat_peptide	1	159	1	YP_025106.1	True	1	False	True	0	23	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Potyviridae', 'Rymovirus']
41763	YP_054395.1	mat_peptide	1	159	1	YP_025106.1	True	1	False	True	0	53	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Potyviridae', 'Rymovirus']
41763	YP_054393.1	mat_peptide	1	1359	1	YP_025106.1	True	1	True	False	552	552	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Potyviridae', 'Rymovirus']
1313215	NP_740439.1	mat_peptide	1	495	1	NP_047200.1	True	1	False	False	0	0	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Kobuvirus']
1313215	NP_740441.2	mat_peptide	1	285	1	NP_047200.1	True	1	False	False	0	0	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Kobuvirus']
1313215	NP_740436.1	mat_peptide	1	672	1	NP_047200.1	True	1	True	False	266	266	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Kobuvirus']
1313215	NP_740440.1	mat_peptide	1	1005	1	NP_047200.1	True	1	True	False	269	269	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Kobuvirus']
1313215	NP_740437.1	mat_peptide	1	834	1	NP_047200.1	True	1	True	False	271	271	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Kobuvirus']
1313215	NP_740444.1	mat_peptide	1	1404	1	NP_047200.1	True	1	True	False	564	564	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Kobuvirus']
1313215	NP_740443.1	mat_peptide	1	570	1	NP_047200.1	True	1	True	False	156	156	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Kobuvirus']
1313215	NP_740435.1	mat_peptide	1	1110	1	NP_047200.1	True	1	True	False	292	292	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Kobuvirus']
1313215	NP_740442.2	mat_peptide	1	81	1	NP_047200.1	True	1	False	False	0	0	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Kobuvirus']
1313215	NP_740438.1	mat_peptide	1	333	1	NP_047200.1	True	1	False	False	0	0	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Kobuvirus']
569195	YP_002473939.1	mat_peptide	1	585	1	YP_002456506.1	True	1	False	False	0	0	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Kobuvirus']
569195	YP_002473938.1	mat_peptide	1	408	1	YP_002456506.1	True	1	False	False	0	0	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Kobuvirus']
569195	YP_002473941.1	mat_peptide	1	270	1	YP_002456506.1	True	1	False	False	0	0	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Kobuvirus']
569195	YP_002473944.1	mat_peptide	1	1404	1	YP_002456506.1	True	1	True	False	563	563	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Kobuvirus']
569195	YP_002473942.1	mat_peptide	1	102	1	YP_002456506.1	True	1	False	False	0	0	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Kobuvirus']
569195	YP_002473940.1	mat_peptide	1	1005	1	YP_002456506.1	True	1	True	False	269	269	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Kobuvirus']
569195	YP_002473935.1	mat_peptide	1	1098	1	YP_002456506.1	True	1	True	False	254	254	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Kobuvirus']
569195	YP_002473943.1	mat_peptide	1	576	1	YP_002456506.1	True	1	True	False	158	158	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Kobuvirus']
569195	YP_002473934.1	mat_peptide	1	585	1	YP_002456506.1	True	1	False	False	0	0	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Kobuvirus']
569195	YP_002473937.1	mat_peptide	1	762	1	YP_002456506.1	True	1	True	False	189	189	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Kobuvirus']
569195	YP_002473936.1	mat_peptide	1	669	1	YP_002456506.1	True	1	True	False	248	248	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Kobuvirus']
515575	YP_001936192.1	mat_peptide	1	168	1	YP_001931956.1	True	1	False	True	0	26	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Potyviridae', 'Potyvirus']
515575	YP_001936190.1	mat_peptide	1	156	1	YP_001931956.1	True	1	False	True	0	52	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Potyviridae', 'Potyvirus']
515575	YP_001931975.1	mat_peptide	1	1215	1	YP_001931956.1	True	1	True	False	224	224	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Potyviridae', 'Potyvirus']
515575	YP_001936196.1	mat_peptide	1	846	1	YP_001931956.1	True	1	True	False	234	234	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Potyviridae', 'Potyvirus']
515575	YP_001936188.1	mat_peptide	1	1371	1	YP_001931956.1	True	1	True	False	563	563	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Potyviridae', 'Potyvirus']
515575	YP_001936191.1	mat_peptide	1	1902	1	YP_001931956.1	True	1	True	True	445	652	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Potyviridae', 'Potyvirus']
515575	YP_001936195.1	mat_peptide	1	1551	1	YP_001931956.1	True	1	True	False	559	559	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Potyviridae', 'Potyvirus']
515575	YP_001936193.1	mat_peptide	1	570	1	YP_001931956.1	True	1	False	True	0	2	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Potyviridae', 'Potyvirus']
515575	YP_001936189.1	mat_peptide	1	1026	1	YP_001931956.1	True	1	False	True	0	333	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Potyviridae', 'Potyvirus']
515575	YP_001936194.1	mat_peptide	1	717	1	YP_001931956.1	True	1	True	True	218	448	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Potyviridae', 'Potyvirus']
168135	YP_004123962.1	mat_peptide	1	1554	1	YP_004123951.1	True	1	True	False	588	588	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Potyviridae', 'Potyvirus']
168135	YP_004123956.1	mat_peptide	1	1056	1	YP_004123951.1	True	1	False	True	0	336	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Potyviridae', 'Potyvirus']
168135	YP_004123960.1	mat_peptide	1	573	1	YP_004123951.1	True	1	False	True	0	2	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Potyviridae', 'Potyvirus']
168135	YP_004123961.1	mat_peptide	1	729	1	YP_004123951.1	True	1	True	True	219	451	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Potyviridae', 'Potyvirus']
168135	YP_004123963.1	mat_peptide	1	816	1	YP_004123951.1	True	1	True	False	234	234	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Potyviridae', 'Potyvirus']
168135	YP_004123957.1	mat_peptide	1	156	1	YP_004123951.1	True	1	False	True	0	52	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Potyviridae', 'Potyvirus']
168135	YP_004123955.1	mat_peptide	1	1374	1	YP_004123951.1	True	1	True	False	564	564	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Potyviridae', 'Potyvirus']
168135	YP_004123959.1	mat_peptide	1	159	1	YP_004123951.1	True	1	False	True	0	23	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Potyviridae', 'Potyvirus']
168135	YP_004123958.1	mat_peptide	1	1908	1	YP_004123951.1	True	1	True	True	445	654	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Potyviridae', 'Potyvirus']
168135	YP_004123954.1	mat_peptide	1	1227	1	YP_004123951.1	True	1	True	False	203	203	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Potyviridae', 'Potyvirus']
64280	NP_775677.1	mat_peptide	1	330	1	NP_620045.1	True	1	False	False	0	0	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Rio Bravo virus group']
64280	NP_775682.1	mat_peptide	1	675	1	NP_620045.1	True	1	False	True	0	2	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Rio Bravo virus group']
64280	NP_775686.1	mat_peptide	1	69	1	NP_620045.1	True	1	False	True	0	21	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Rio Bravo virus group']
64280	NP_775681.1	mat_peptide	1	1059	1	NP_620045.1	True	1	True	False	344	344	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Rio Bravo virus group']
64280	NP_775688.1	mat_peptide	1	2691	1	NP_620045.1	True	1	True	False	1033	1033	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Rio Bravo virus group']
64280	NP_775680.1	mat_peptide	1	1455	1	NP_620045.1	True	1	True	False	468	468	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Rio Bravo virus group']
64280	NP_775685.1	mat_peptide	1	357	1	NP_620045.1	True	1	False	True	0	107	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Rio Bravo virus group']
64280	NP_775679.1	mat_peptide	1	225	1	NP_620045.1	True	1	False	True	0	1	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Rio Bravo virus group']
64280	NP_775684.1	mat_peptide	1	1848	1	NP_620045.1	True	1	True	False	612	612	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Rio Bravo virus group']
64280	NP_775687.1	mat_peptide	1	756	1	NP_620045.1	True	1	True	False	244	244	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Rio Bravo virus group']
64280	NP_775683.1	mat_peptide	1	390	1	NP_620045.1	True	1	False	True	0	128	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Rio Bravo virus group']
64280	NP_775678.1	mat_peptide	1	483	1	NP_620045.1	True	1	False	False	0	0	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Rio Bravo virus group']
64280	NP_775676.1	mat_peptide	1	279	1	NP_620045.1	True	1	False	False	0	0	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Rio Bravo virus group']
101688	NP_734018.1	mat_peptide	1	1563	1	NP_620568.1	True	1	False	False	0	0	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Secoviridae', 'Cheravirus']
101688	NP_734022.1	mat_peptide	1	2127	1	NP_620568.1	True	1	True	False	641	641	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Secoviridae', 'Cheravirus']
101688	NP_734021.1	mat_peptide	1	669	1	NP_620568.1	True	1	True	False	43	43	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Secoviridae', 'Cheravirus']
101688	NP_734020.1	mat_peptide	1	174	1	NP_620568.1	True	1	False	False	0	0	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Secoviridae', 'Cheravirus']
101688	NP_734019.1	mat_peptide	1	1704	1	NP_620568.1	True	1	True	False	276	276	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Secoviridae', 'Cheravirus']
